fish0_x;fish0_y;fish0_ori;fish1_x;fish1_y;fish1_ori
0.0;0.0;0.0;0.048910727500915525;0.06348616123199463;-1.9302257299423218
0.0;0.0;0.0;0.05057734489440918;0.06183263301849365;-0.7814546227455139
0.0;0.0;0.0;0.05205288887023926;0.06036868572235107;-0.7814546227455139
0.0016959354281425477;-1.1878765508299694e-06;-0.0010181802790611982;0.05465489387512207;0.05966122150421142;-0.265476256608963
0.005781767964363098;-9.467522613704204e-06;-0.004018418025225401;0.05623565196990967;0.059231419563293454;-0.265476256608963
0.012016338109970093;-4.639074206352234e-05;-0.009208671748638153;0.059530420303344725;0.05855955600738525;-0.20116181671619415
0.019791991710662843;-0.0001330016553401947;-0.016052449122071266;0.061532053947448734;0.058151383399963376;-0.20116181671619415
0.028374886512756346;-0.00028599627315998075;-0.02405516803264618;0.06481714725494385;0.05789544105529785;-0.07775413244962692
0.03723598003387451;-0.0005124538764357567;-0.032791879028081894;0.06681289196014405;0.057739944458007814;-0.07775413244962692
0.04570962905883789;-0.000812850221991539;-0.0419696569442749;0.06920547008514405;0.05739933967590332;-0.14140939712524414
0.053376569747924804;-0.0011529608815908433;-0.05142471566796303;0.07065899848937988;0.057192416191101075;-0.14140939712524414
0.059900450706481936;-0.0015034253895282745;-0.061359286308288574;0.07363636016845704;0.05719409942626953;0.0005662816110998392
0.06502306938171387;-0.0018314512073993683;-0.07231947779655457;0.07544516086578369;0.057195124626159666;0.0005662816110998392
0.06831826686859131;-0.002090915888547897;-0.08604016155004501;0.07818606853485108;0.057306437492370604;0.04058833420276642
0.0703908109664917;-0.0022864699363708495;-0.09795211255550385;0.07985121726989747;0.05737405776977539;0.04058833420276642
0.0720142650604248;-0.002444106936454773;-0.09605558216571808;0.0829921817779541;0.05749196529388428;0.03752146288752556
0.07340096473693848;-0.0025582537055015564;-0.07967108488082886;0.08490036010742187;0.05756360054016113;0.03752146288752556
0.0749055528640747;-0.0026302936673164366;-0.045754220336675644;0.08836658477783203;0.05717118263244629;-0.11273159086704254
0.07664849281311036;-0.002646130919456482;-0.00027175620198249817;0.09047237396240235;0.05693278312683105;-0.11273159086704254
0.07870863914489747;-0.0025736284255981445;0.0529206283390522;0.09381312370300293;0.057438139915466306;0.15013237297534943
