fish0_x;fish0_y;fish0_ori;fish1_x;fish1_y;fish1_ori
0.3130761909484863;-0.006540828943252563;1.5700000524520874;0.25029842376708983;-0.04062613010406494;1.5700000524520874
0.3130761909484863;-0.006540828943252563;1.5700000524520874;0.25029842376708983;-0.04062613010406494;1.5700000524520874
0.3130761909484863;-0.006540828943252563;1.5700000524520874;0.25029842376708983;-0.04062613010406494;1.5700000524520874
0.313078784942627;-0.006238768100738526;1.5679655075073242;0.2503016471862793;-0.039579932689666746;1.5679655075073242
0.3130883026123047;-0.005448817014694214;1.561970591545105;0.250317325592041;-0.036843819618225096;1.561970591545105
0.31311410903930664;-0.004170094728469849;1.5516002178192139;0.25037691116333005;-0.0324144983291626;1.5516002178192139
0.31316438674926755;-0.002540304660797119;1.5379174947738647;0.25051244735717776;-0.026738197803497316;1.5379332304000854
0.31324464797973633;-0.0007438378781080246;1.5218572616577148;0.2507503700256348;-0.02034075736999512;1.5219820737838745
0.31335432052612305;0.0010499880462884904;1.504130244255066;0.2511008834838867;-0.013676514625549316;1.5046175718307495
0.3134848976135254;0.0026064687967300416;1.484829306602478;0.25156000137329104;-0.007329304218292237;1.48646080493927
0.3136538887023926;0.004216735064983368;1.4647380113601685;0.25206718444824217;-0.0017041411995887756;1.467837929725647
0.31389900207519533;0.006275646090507507;1.4456777572631836;0.25256837844848634;0.0028913500905036926;1.448346734046936
0.31419002532958984;0.008409168124198913;1.4279130697250366;0.25300750732421873;0.0062548846006393434;1.4269078969955444
0.3145315742492676;0.010614545345306396;1.4120243787765503;0.2533125877380371;0.008113848567008973;1.4003006219863892
0.31487356185913085;0.012621990442276;1.3972030878067017;0.253473072052002;0.008817493319511413;1.3649481534957886
0.3151894760131836;0.01431786298751831;1.3825219869613647;0.2534865188598633;0.008627392649650574;1.3154518604278564
0.3154499244689941;0.015584027767181397;1.3663805723190308;0.25336551666259766;0.00786563754081726;1.2469443082809448
0.31585105895996096;0.01740148901939392;1.350122332572937;0.2531218147277832;0.006849919557571411;1.155113697052002
0.3162909698486328;0.019257969856262207;1.33385169506073;0.25282447814941406;0.005891746282577515;1.0480681657791138
0.31678319931030274;0.02120361804962158;1.3177545070648193;0.25254365921020505;0.005143185257911682;0.9340848326683044
0.3172957420349121;0.02310727834701538;1.3018244504928589;0.2523664093017578;0.004682830572128296;0.8230997323989868
0.31777957916259764;0.02477555990219116;1.285468339920044;0.25243635177612306;0.0045885521173477176;0.7276654839515686
0.3181993293762207;0.026126651763916015;1.2677699327468872;0.2528104400634766;0.004791218340396881;0.6526284217834473
0.31871402740478516;0.027684116363525392;1.249326229095459;0.25353355407714845;0.005256361365318298;0.60052889585495
0.3193633460998535;0.02956286907196045;1.231512427330017;0.2545972061157227;0.005937960743904114;0.5708373785018921
0.32009536743164063;0.031559720039367675;1.2146669626235962;0.2559576606750488;0.006797515749931335;0.5631253719329834
0.3208839797973633;0.033615968227386474;1.1989716291427612;0.2574205589294434;0.0077297455072402954;0.5689976215362549
0.32164539337158204;0.035514867305755614;1.1839650869369507;0.25880985260009765;0.00863979995250702;0.5835005044937134
0.3223295211791992;0.03714635610580444;1.1689175367355347;0.2599673271179199;0.00943058729171753;0.6022359132766724
0.3229298782348633;0.03849694728851318;1.152536392211914;0.26052709579467775;0.00983248770236969;0.6158974766731262
0.32375316619873046;0.04029325008392334;1.1364225149154663;0.25997707366943357;0.0094106125831604;0.5917298793792725
0.3246195983886719;0.0421100902557373;1.1203951835632324;0.2591702842712402;0.008786328434944153;0.5285567045211792
0.3255481719970703;0.0439847993850708;1.104620337486267;0.2581473350524902;0.008057440519332887;0.42639589309692383
0.3264422225952148;0.0457105016708374;1.088808298110962;0.2572141456604004;0.007480679750442505;0.2902131676673889
0.3272409439086914;0.04719044685363769;1.0722721815109253;0.2564853668212891;0.007086014747619629;0.13854974508285522
0.32788883209228514;0.048334326744079587;1.0538967847824097;0.256046199798584;0.006839870810508728;-0.016058973968029022
0.3287625503540039;0.049833874702453616;1.040655493736267;0.25592905044555664;0.006666761636734009;-0.1622193604707718
