fish0_x;fish0_y;fish0_ori;fish1_x;fish1_y;fish1_ori
0.028640551567077635;0.06897310733795166;-3.276461601257324;0.025455365180969237;0.048784942626953126;3.9211065769195557
0.03954966783523559;0.08157345771789551;-5.4259724617004395;0.013601109981536866;0.037069387435913086;3.7557594776153564
0.050458793640136716;0.09417383193969726;-6.252707481384277;0.0017468544840812683;0.025353820323944093;2.9290244579315186
0.06954391479492188;0.054035735130310056;-7.4101362228393555;0.016013967990875243;0.01673830032348633;5.739923000335693
0.025948913097381593;0.04538793563842773;-9.22895336151123;0.019268721342086792;0.02124060869216919;7.22804594039917
-0.016507635116577147;0.05853137493133545;-9.724994659423828;0.022523479461669924;0.02574291706085205;7.062698841094971
-0.010716704130172729;0.06801409244537354;-11.543811798095703;0.027063779830932617;0.028944461345672606;6.8973517417907715
-0.03638528823852539;0.04674827575683594;-8.73291301727295;0.03206911563873291;0.03135502815246582;6.732004642486572
-0.041188406944274905;0.04395646572113037;-8.898260116577148;-0.0010319313406944276;0.027426676750183107;9.542902946472168
-0.046385550498962404;0.041993303298950194;-9.063607215881348;0.037585952281951905;0.03200976133346558;12.68449592590332
-0.043206644058227536;0.03743712663650513;-7.244790554046631;0.005002877712249756;0.03904214382171631;15.495394706726074
-0.040027737617492676;0.03288094758987427;-7.41013765335083;-0.009545735120773315;-0.008794434070587158;16.983516693115234
0.0067464464902877806;0.05054942607879639;-5.9220147132873535;-0.047591333389282224;0.014180346727371215;15.16469955444336
-0.03571010112762451;0.06369287014007569;-3.441809892654419;-0.062139945030212404;-0.033656229972839354;16.983516693115234
-0.029919164180755617;0.07317558765411376;-5.260626792907715;-0.10558403968811035;-0.024279680252075195;15.495393753051758
-0.027310495376586915;0.12310749053955078;-4.764585971832275;-0.0913169288635254;-0.03289523363113403;18.306291580200195
0.01514604926109314;0.10996404647827149;-6.583402633666992;-0.08806218147277832;-0.028392937183380127;19.794414520263672
-0.011770297288894654;0.1296267604827881;-3.7725038528442383;-0.08446406364440918;-0.0008491794019937515;20.290454864501953
-0.0032141005992889406;0.13671537399291991;-5.591320514678955;-0.052461047172546384;0.008473788499832153;19.133026123046875
-0.02919975757598877;0.12689953804016113;-2.780421733856201;-0.05809237480163574;0.018052148818969726;20.95184326171875
-0.0005895330756902694;0.08589397430419922;-0.9616049528121948;-0.01162063717842102;-0.000397169254720211;18.471637725830078
-0.048353142738342285;0.10068036079406738;-3.44180965423584;-0.0369294810295105;0.02129554033279419;21.282535552978516
-0.011203664541244506;0.08917985916137695;-0.30021700263023376;-0.062238330841064456;0.042988247871398926;21.117189407348633
-0.006185480356216431;0.045019640922546386;-1.4576458930969238;-0.08754717826843261;0.06468095302581787;20.290454864501953
-0.002588284909725189;0.06129347324371338;1.3532527685165405;-0.11285602569580078;0.08637365341186523;18.14094352722168
-0.019700677394866944;0.047116270065307615;3.8334574699401855;-0.13816487312316894;0.10806635856628417;17.975597381591797
-0.03681307315826416;0.032939066886901854;2.345334529876709;-0.1634737205505371;0.12975906372070312;17.148862838745117
-0.03999199151992798;0.03749524354934693;2.1799874305725098;-0.1895117950439453;0.09374064445495606;16.652822494506836
-0.03420105218887329;0.04697795867919922;1.022558569908142;-0.17657968521118164;0.13626202583312988;13.841923713684082
-0.029236783981323244;0.044483909606933596;-0.4655642807483673;-0.2230514717102051;0.15471128463745118;15.330046653747559
0.020739994049072265;0.04600749969482422;0.030476665124297142;-0.2695232582092285;0.17316051483154296;17.810251235961914
-0.01640947937965393;0.05750802516937256;2.8413753509521484;-0.31599504470825196;0.19160972595214842;18.306291580200195
-0.0029513049125671387;0.04767666816711426;5.652274131774902;-0.36246681213378906;0.21005893707275392;18.140945434570312
0.0009341727942228317;0.04370587825775146;5.486927032470703;-0.4089385986328125;0.22850814819335938;17.97559928894043
0.0048196506500244145;0.03973509073257446;5.321579933166504;-0.45541038513183596;0.24695735931396484;18.80233383178711
0.00870512843132019;0.03576428890228271;5.156232833862305;-0.4880740737915039;0.2645243453979492;17.021778106689453
0.045085058212280274;0.049506430625915525;6.644355773925781;-0.4905966567993164;0.2826747131347656;16.778432846069336
0.011767206192016601;0.04849069595336914;9.455254554748535;-0.4873447036743164;0.30136329650878907;16.052934646606445
0.050638036727905275;0.049675731658935546;12.596847534179688;-0.4920045852661133;0.2926332473754883;17.39365005493164
0.0134885573387146;0.06117623329162598;15.407746315002441;-0.4926119232177734;0.2845003700256348;17.406967163085938
0.04002389907836914;0.052961568832397464;12.266153335571289;-0.492663688659668;0.27635976791381833;17.234331130981445
0.005799114108085633;0.02460714817047119;10.116642951965332;-0.4923305892944336;0.2682074737548828;17.122459411621094
0.0007809291034936905;0.0687673807144165;7.967132091522217;-0.4923325347900391;0.2600665283203125;17.288454055786133
0.02560227632522583;0.0562971830368042;5.817621231079102;-0.49233409881591794;0.2519254493713379;17.12381362915039
-0.0034887468814849853;0.022696280479431154;3.9988043308258057;-0.49233600616455075;0.2437845230102539;17.28980827331543
-0.015707019567489624;0.06542826652526855;1.84929358959198;-0.49233795166015626;0.2356434631347656;17.12511444091797
0.006504883170127869;0.06610542297363281;0.03047678992152214;-0.49233985900878907;0.22750253677368165;17.291109085083008
0.04621902942657471;0.046153101921081546;-0.46556416153907776;-0.4923417663574219;0.21936147689819335;17.12641143798828
0.017128006219863892;0.012552199363708496;-2.2843809127807617;-0.48759002685546876;0.21134790420532226;15.528214454650879
-0.011963015794754029;-0.02104870796203613;-2.449728012084961;-0.4918486022949219;0.2208819007873535;14.383861541748047
-0.04105403900146484;-0.05464961051940918;0.6918646693229675;-0.4930734634399414;0.23027193069458007;14.074880599975586
-0.03625091075897217;-0.051857800483703614;0.5265176892280579;-0.4927507400512695;0.2396836280822754;14.028761863708496
-0.03863655090332031;-0.046840543746948245;2.0146405696868896;-0.49243663787841796;0.24910177230834962;13.98347282409668
-0.003667244017124176;-0.08257774353027343;-0.7962580919265747;-0.49215232849121093;0.25852510452270505;13.934041976928711
-0.0004883302003145218;-0.08713392257690429;-0.9616050720214844;-0.48789390563964846;0.2629431915283203;13.703927993774414
-0.04825194358825684;-0.07234754085540772;-3.441809892654419;-0.4831399154663086;0.2663751983642578;13.32861614227295
