fish0_x;fish0_y;fish0_ori;fish1_x;fish1_y;fish1_ori;time in ms
-0.34989000000000003;-0.05124899999999999;-1.3555853071795863;-0.22764500000000004;0.33967400000000003;0.0;575393.0
-0.34989000000000003;-0.05124899999999999;-1.4278153071795865;-0.22764500000000004;0.33967400000000003;0.0;575439.0
-0.348667;-0.050621999999999945;-1.403945307179586;-0.22764500000000004;0.33967400000000003;0.0;575481.0
-0.34929;-0.04938500000000001;-1.397915307179587;-0.22764500000000004;0.33967400000000003;0.0;575531.0
-0.349904;-0.049389000000000016;-1.3914553071795863;-0.22764500000000004;0.33967400000000003;0.0;575575.0
-0.34929;-0.04938500000000001;-1.468535307179586;-0.22764500000000004;0.33967400000000003;0.0;575623.0
-0.34991700000000003;-0.047528000000000015;-1.4278153071795865;-0.22764500000000004;0.33967400000000003;0.0;575671.0
-0.34930300000000003;-0.04752499999999993;-1.4330453071795857;-0.22764500000000004;0.33967400000000003;0.0;575719.0
-0.349304;-0.04752499999999993;-1.5043053071795862;-0.22764500000000004;0.33967400000000003;0.0;575764.0
-0.34991700000000003;-0.047528000000000015;-1.5016453071795857;-0.22764500000000004;0.33967400000000003;0.0;575813.0
-0.349317;-0.045664999999999956;-1.468535307179586;-0.22764500000000004;0.33967400000000003;0.0;575855.0
-0.350545;-0.04567100000000002;-1.5374953071795865;-0.22764500000000004;0.33967400000000003;0.0;575903.0
-0.351163;-0.045054999999999956;-1.5763253071795864;-0.22764500000000004;0.33967400000000003;0.0;575955.0
-0.34994400000000003;-0.04380799999999996;-1.5016553071795862;-0.22764500000000004;0.33967400000000003;0.0;576000.0
-0.35055899999999995;-0.043811000000000044;-1.5763253071795864;-0.22764500000000004;0.33967400000000003;0.0;576043.0
-0.35117699999999996;-0.043194000000000066;-1.5389353071795862;-0.22764500000000004;0.33967400000000003;0.0;576095.0
-0.350563;-0.04319099999999998;-1.6123853071795864;-0.22764500000000004;0.33967400000000003;0.0;576139.0
-0.349958;-0.04194699999999996;-1.6137153071795867;-0.22764500000000004;0.33967400000000003;0.0;576189.0
-0.35058100000000003;-0.04071100000000005;-1.6123853071795864;-0.22764500000000004;0.33967400000000003;0.0;576232.0
-0.351804;-0.041337999999999986;-1.653875307179586;-0.22764500000000004;0.33967400000000003;0.0;576279.0
-0.351818;-0.039476999999999984;-1.6151553071795863;-0.22764500000000004;0.33967400000000003;0.0;576329.0
-0.35120799999999996;-0.038853999999999944;-1.6510153071795868;-0.22764500000000004;0.33967400000000003;0.0;576375.0
-0.351818;-0.039476999999999984;-1.6923653071795863;-0.22764500000000004;0.33967400000000003;0.0;576421.0
-0.352445;-0.037621000000000016;-1.6510153071795868;-0.22764500000000004;0.33967400000000003;0.0;576474.0
-0.351831;-0.03761700000000001;-1.6483553071795862;-0.22764500000000004;0.33967400000000003;0.0;576514.0
-0.35184000000000004;-0.03637699999999999;-1.7196653071795867;-0.22764500000000004;0.33967400000000003;0.0;576564.0
-0.35245;-0.03700099999999995;-1.7612853071795866;-0.22764500000000004;0.33967400000000003;0.0;576610.0
-0.353077;-0.035144000000000064;-1.7305253071795867;-0.22764500000000004;0.33967400000000003;0.0;576660.0
-0.35246299999999997;-0.03514099999999998;-1.797195307179586;-0.22764500000000004;0.33967400000000003;0.0;576702.0
-0.353077;-0.035144000000000064;-1.8054053071795861;-0.22764500000000004;0.33967400000000003;0.0;576750.0
-0.35247700000000004;-0.033281000000000005;-1.7612853071795866;-0.22764500000000004;0.33967400000000003;0.0;576796.0
-0.35309100000000004;-0.03328399999999998;-1.8419453071795857;-0.22764500000000004;0.33967400000000003;0.0;576847.0
-0.353705;-0.033287999999999984;-1.8520553071795858;-0.22764500000000004;0.33967400000000003;0.0;576889.0
-0.353714;-0.032047999999999965;-1.8325353071795858;-0.22764500000000004;0.33967400000000003;0.0;576939.0
-0.353718;-0.03142800000000001;-1.797195307179586;-0.22764500000000004;0.33967400000000003;0.0;576982.0
-0.354341;-0.030190999999999968;-1.8777753071795864;-0.22764500000000004;0.33967400000000003;0.0;577034.0
-0.35495;-0.030814000000000008;-1.8520553071795858;-0.22764500000000004;0.33967400000000003;0.0;577076.0
-0.35495;-0.030815000000000037;-1.9252553071795857;-0.22764500000000004;0.33967400000000003;0.0;577128.0
-0.355578;-0.02895800000000004;-1.8777753071795864;-0.22764500000000004;0.33967400000000003;0.0;577168.0
-0.354345;-0.029571000000000014;-1.912835307179586;-0.22764500000000004;0.33967400000000003;0.0;577218.0
-0.35619100000000004;-0.028961000000000015;-1.8890853071795863;-0.22764500000000004;0.33967400000000003;0.0;577262.0
-0.35558199999999995;-0.028337999999999974;-1.912835307179586;-0.22764500000000004;0.33967400000000003;0.0;577312.0
-0.356196;-0.02834199999999998;-1.9947753071795864;-0.22764500000000004;0.33967400000000003;0.0;577358.0
-0.356205;-0.02710199999999996;-1.9252553071795857;-0.22764500000000004;0.33967400000000003;0.0;577410.0
-0.356819;-0.027105000000000046;-2.0101453071795863;-0.22764500000000004;0.33967400000000003;0.0;577454.0
-0.35682800000000003;-0.025865000000000027;-1.9803953071795863;-0.22764500000000004;0.33967400000000003;0.0;577500.0
-0.357442;-0.02586900000000003;-1.9947753071795864;-0.22764500000000004;0.33967400000000003;0.0;577546.0
-0.358064;-0.024631999999999987;-2.0101453071795863;-0.22764500000000004;0.33967400000000003;0.0;577596.0
-0.35806;-0.02525199999999994;-2.044285307179586;-0.22764500000000004;0.33967400000000003;0.0;577644.0
-0.358064;-0.024633000000000016;-2.0772853071795865;-0.22764500000000004;0.33967400000000003;0.0;577686.0
-0.358683;-0.024016000000000037;-2.091445307179586;-0.22764500000000004;0.33967400000000003;0.0;577734.0
-0.359301;-0.023400000000000087;-2.0772853071795865;-0.22764500000000004;0.33967400000000003;0.0;577786.0
-0.35931;-0.022159999999999958;-2.077275307179586;-0.22764500000000004;0.33967400000000003;0.0;577828.0
-0.359919;-0.022782999999999998;-2.1279653071795863;-0.22764500000000004;0.33967400000000003;0.0;577878.0
-0.359924;-0.022162999999999933;-2.1592553071795857;-0.22764500000000004;0.33967400000000003;0.0;577920.0
-0.36055099999999995;-0.020307000000000075;-2.1480153071795867;-0.22764500000000004;0.33967400000000003;0.0;577970.0
-0.361165;-0.020310999999999968;-2.127955307179586;-0.22764500000000004;0.33967400000000003;0.0;578016.0
-0.361165;-0.020310999999999968;-2.127955307179586;-0.22764500000000004;0.33967400000000003;0.0;578058.0
-0.362406;-0.018457999999999974;-2.1592353071795864;-0.22764500000000004;0.33967400000000003;0.0;578108.0
-0.36241;-0.01783800000000002;-2.127945307179586;-0.22764500000000004;0.33967400000000003;0.0;578157.0
-0.363646;-0.01660499999999998;-2.127945307179586;-0.22764500000000004;0.33967400000000003;0.0;578204.0
-0.364265;-0.01598900000000003;-2.1798553071795856;-0.22764500000000004;0.33967400000000003;0.0;578246.0
-0.364896;-0.013512999999999997;-2.159225307179586;-0.22764500000000004;0.33967400000000003;0.0;578294.0
-0.365514;-0.012897000000000047;-2.210365307179586;-0.22764500000000004;0.33967400000000003;0.0;578346.0
-0.366751;-0.011664000000000008;-2.2103553071795856;-0.22764500000000004;0.33967400000000003;0.0;578394.0
-0.367373;-0.010427999999999993;-2.127925307179586;-0.22764500000000004;0.33967400000000003;0.0;578434.0
-0.367987;-0.010431000000000079;-2.2103553071795856;-0.22764500000000004;0.33967400000000003;0.0;578480.0
-0.36862300000000003;-0.007336000000000009;-2.159195307179586;-0.22764500000000004;0.33967400000000003;0.0;578532.0
-0.36985900000000005;-0.0061029999999999696;-2.159195307179586;-0.22764500000000004;0.33967400000000003;0.0;578580.0
-0.370477;-0.00548700000000002;-2.2103353071795864;-0.22764500000000004;0.33967400000000003;0.0;578630.0
-0.37109899999999996;-0.004251000000000005;-2.127905307179586;-0.22764500000000004;0.33967400000000003;0.0;578668.0
-0.3711;-0.004251000000000005;-2.189235307179586;-0.22764500000000004;0.33967400000000003;0.0;578720.0
-0.372349;-0.0011590000000000211;-2.159175307179586;-0.22764500000000004;0.33967400000000003;0.0;578762.0
-0.373581;-0.0005460000000000464;-2.1693253071795864;-0.22764500000000004;0.33967400000000003;0.0;578812.0
-0.373581;-0.0005469999999999642;-2.189225307179586;-0.22764500000000004;0.33967400000000003;0.0;578856.0
-0.374212;0.001929000000000014;-2.147935307179586;-0.22764500000000004;0.33967400000000003;0.0;578906.0
-0.374826;0.00192500000000001;-2.1892153071795866;-0.22764500000000004;0.33967400000000003;0.0;578958.0
-0.375457;0.0043999999999999595;-2.1479253071795865;-0.22764500000000004;0.33967400000000003;0.0;578998.0
-0.37607;0.00439700000000004;-2.189205307179586;-0.22764500000000004;0.33967400000000003;0.0;579044.0
-0.376701;0.006871999999999989;-2.147915307179587;-0.22764500000000004;0.33967400000000003;0.0;579096.0
-0.377315;0.006867999999999985;-2.1891953071795864;-0.22764500000000004;0.33967400000000003;0.0;579139.0
-0.37855099999999997;0.00810099999999997;-2.1278653071795866;-0.22764500000000004;0.33967400000000003;0.0;579188.0
-0.37856;0.00933999999999996;-2.189185307179587;-0.22764500000000004;0.33967400000000003;0.0;579230.0
-0.379791;0.00995299999999999;-2.201685307179586;-0.22764500000000004;0.33967400000000003;0.0;579279.0
-0.380422;0.012426999999999966;-2.139725307179586;-0.22764500000000004;0.33967400000000003;0.0;579327.0
-0.38165;0.012421000000000015;-2.1797453071795863;-0.22764500000000004;0.33967400000000003;0.0;579375.0
-0.381049;0.01428299999999999;-2.1278453071795864;-0.22764500000000004;0.33967400000000003;0.0;579420.0
-0.382276;0.014275999999999955;-2.1278453071795864;-0.22764500000000004;0.33967400000000003;0.0;579472.0
-0.382289;0.01613399999999998;-2.1591153071795866;-0.22764500000000004;0.33967400000000003;0.0;579516.0
-0.38291200000000003;0.01736999999999994;-2.1797353071795866;-0.22764500000000004;0.33967400000000003;0.0;579562.0
-0.384147;0.018602000000000007;-2.179725307179586;-0.22764500000000004;0.33967400000000003;0.0;579610.0
-0.38477;0.019836999999999994;-2.159105307179586;-0.22764500000000004;0.33967400000000003;0.0;579660.0
-0.384778;0.021075999999999984;-2.1590953071795864;-0.22764500000000004;0.33967400000000003;0.0;579702.0
-0.384791;0.02293500000000004;-2.1278153071795867;-0.22764500000000004;0.33967400000000003;0.0;579752.0
-0.386027;0.024166999999999994;-2.1278153071795867;-0.22764500000000004;0.33967400000000003;0.0;579796.0
-0.386649;0.02540199999999998;-2.1478553071795856;-0.22764500000000004;0.33967400000000003;0.0;579848.0
-0.38727100000000003;0.026637999999999995;-2.127805307179586;-0.22764500000000004;0.33967400000000003;0.0;579894.0
-0.38728;0.027875999999999956;-2.1277953071795856;-0.22764500000000004;0.33967400000000003;0.0;579936.0
-0.388507;0.027869000000000033;-2.1277953071795856;-0.22764500000000004;0.33967400000000003;0.0;579984.0
-0.389138;0.030343999999999982;-2.108965307179586;-0.22764500000000004;0.33967400000000003;0.0;580035.0
-0.389756;0.030960000000000043;-2.095265307179586;-0.22764500000000004;0.33967400000000003;0.0;580079.0
-0.390382;0.032813999999999954;-2.108965307179586;-0.22764500000000004;0.33967400000000003;0.0;580131.0
-0.391;0.033430000000000015;-2.0952553071795856;-0.22764500000000004;0.33967400000000003;0.0;580169.0
-0.391618;0.03404600000000002;-2.1089553071795857;-0.22764500000000004;0.33967400000000003;0.0;580219.0
-0.392244;0.03590000000000004;-2.095245307179586;-0.22764500000000004;0.33967400000000003;0.0;580267.0
-0.392249;0.03652;-2.127765307179587;-0.22764500000000004;0.33967400000000003;0.0;580315.0
-0.39348;0.037132;-2.095245307179586;-0.22764500000000004;0.33967400000000003;0.0;580356.0
-0.394106;0.038986999999999994;-2.108945307179586;-0.22764500000000004;0.33967400000000003;0.0;580409.0
-0.394115;0.04022500000000001;-2.1089353071795864;-0.22764500000000004;0.33967400000000003;0.0;580456.0
-0.394123;0.041464;-2.1089353071795864;-0.22764500000000004;0.33967400000000003;0.0;580500.0
-0.395354;0.042076;-2.0770953071795857;-0.22764500000000004;0.33967400000000003;0.0;580545.0
-0.396594;0.043926999999999994;-2.108925307179587;-0.22764500000000004;0.33967400000000003;0.0;580594.0
-0.396598;0.044545999999999975;-2.077085307179586;-0.22764500000000004;0.33967400000000003;0.0;580645.0
-0.39722;0.045781000000000016;-2.0952153071795863;-0.22764500000000004;0.33967400000000003;0.0;580687.0
-0.39784200000000003;0.047016;-2.0770753071795864;-0.22764500000000004;0.33967400000000003;0.0;580735.0
-0.398464;0.04825099999999999;-2.0952153071795863;-0.22764500000000004;0.33967400000000003;0.0;580785.0
-0.399086;0.049485999999999974;-2.0770753071795864;-0.22764500000000004;0.33967400000000003;0.0;580828.0
-0.399095;0.05072399999999999;-2.077065307179587;-0.22764500000000004;0.33967400000000003;0.0;580877.0
-0.4003217;0.05071800000000004;-2.077065307179587;-0.22764500000000004;0.33967400000000003;0.0;580920.0
-0.399112;0.05320099999999994;-2.077065307179587;-0.22764500000000004;0.33967400000000003;0.0;580967.0
-0.4009521;0.05319099999999999;-2.095195307179586;-0.22764500000000004;0.33967400000000003;0.0;581015.0
-0.4015782;0.05504500000000001;-2.044075307179586;-0.22764500000000004;0.33967400000000003;0.0;581059.0
-0.40158689999999997;0.05628300000000003;-2.108895307179586;-0.22764500000000004;0.33967400000000003;0.0;581111.0
-0.402822;0.057513999999999954;-2.0440653071795865;-0.22764500000000004;0.33967400000000003;0.0;581160.0
-0.4028305;0.058753000000000055;-2.0440653071795865;-0.22764500000000004;0.33967400000000003;0.0;581202.0
-0.40344820000000003;0.059367999999999976;-2.060035307179586;-0.22764500000000004;0.33967400000000003;0.0;581253.0
-0.4040742;0.061222;-2.044055307179586;-0.22764500000000004;0.33967400000000003;0.0;581295.0
-0.40346519999999997;0.061843999999999955;-2.060025307179586;-0.22764500000000004;0.33967400000000003;0.0;581344.0
-0.404696;0.062456999999999985;-2.0614053071795864;-0.22764500000000004;0.33967400000000003;0.0;581391.0
-0.40532630000000003;0.06492900000000001;-2.0440453071795863;-0.22764500000000004;0.33967400000000003;0.0;581437.0
-0.40594399999999997;0.06554499999999996;-2.0600153071795866;-0.22764500000000004;0.33967400000000003;0.0;581483.0
-0.4059566;0.06740200000000002;-2.0278053071795856;-0.22764500000000004;0.33967400000000003;0.0;581535.0
-0.4065742;0.06801800000000002;-2.0770253071795866;-0.22764500000000004;0.33967400000000003;0.0;581575.0
-0.4084183;0.06862600000000002;-2.0613853071795862;-0.22764500000000004;0.33967400000000003;0.0;581623.0
-0.4078135;0.06986800000000004;-2.044035307179586;-0.22764500000000004;0.33967400000000003;0.0;581671.0
-0.4078178;0.07048699999999997;-2.077015307179587;-0.22764500000000004;0.33967400000000003;0.0;581719.0
-0.4084478;0.07295900000000005;-2.0263753071795865;-0.22764500000000004;0.33967400000000003;0.0;581767.0
-0.4090654;0.073575;-2.044025307179586;-0.22764500000000004;0.33967400000000003;0.0;581811.0
-0.4096956;0.07604700000000003;-2.0277853071795864;-0.22764500000000004;0.33967400000000003;0.0;581855.0
-0.4096955;0.07604700000000003;-2.061365307179586;-0.22764500000000004;0.33967400000000003;0.0;581907.0
-0.4103131;0.07666200000000001;-2.076995307179586;-0.22764500000000004;0.33967400000000003;0.0;581951.0
-0.4115522;0.07851199999999997;-2.0440153071795866;-0.22764500000000004;0.33967400000000003;0.0;581999.0
-0.4115606;0.07974999999999999;-2.0440153071795866;-0.22764500000000004;0.33967400000000003;0.0;582045.0
-0.4115775;0.08222600000000002;-2.044005307179586;-0.22764500000000004;0.33967400000000003;0.0;582095.0
-0.4121864;0.08160299999999998;-2.0263553071795863;-0.22764500000000004;0.33967400000000003;0.0;582139.0
-0.412804;0.08221899999999999;-2.044005307179586;-0.22764500000000004;0.33967400000000003;0.0;582189.0
-0.4134298;0.08407200000000004;-1.9945353071795866;-0.22764500000000004;0.33967400000000003;0.0;582231.0
-0.4140515;0.08530599999999999;-2.0769753071795867;-0.22764500000000004;0.33967400000000003;0.0;582279.0
-0.4146773;0.08715899999999999;-2.0277653071795863;-0.22764500000000004;0.33967400000000003;0.0;582327.0
-0.4140724;0.08840000000000003;-2.0439953071795864;-0.22764500000000004;0.33967400000000003;0.0;582375.0
-0.4146856;0.088397;-2.0277553071795857;-0.22764500000000004;0.33967400000000003;0.0;582420.0
-0.4153156;0.09086799999999995;-2.012545307179586;-0.22764500000000004;0.33967400000000003;0.0;582471.0
-0.4159329;0.09148400000000001;-1.9945153071795865;-0.22764500000000004;0.33967400000000003;0.0;582516.0
-0.4153323;0.09334400000000004;-2.0439753071795863;-0.22764500000000004;0.33967400000000003;0.0;582559.0
-0.4165545;0.09271799999999997;-2.0098753071795867;-0.22764500000000004;0.33967400000000003;0.0;582610.0
-0.4171844;0.09518900000000002;-2.026315307179587;-0.22764500000000004;0.33967400000000003;0.0;582655.0
-0.4165753;0.09581200000000001;-1.974655307179586;-0.22764500000000004;0.33967400000000003;0.0;582703.0
-0.417197;0.09704599999999997;-2.027745307179586;-0.22764500000000004;0.33967400000000003;0.0;582751.0
-0.4184316;0.09827599999999997;-1.9602653071795864;-0.22764500000000004;0.33967400000000003;0.0;582797.0
-0.4184399;0.09951399999999999;-1.9602653071795864;-0.22764500000000004;0.33967400000000003;0.0;582848.0
-0.4184483;0.10075099999999998;-1.9602553071795858;-0.22764500000000004;0.33967400000000003;0.0;582892.0
-0.4202961;0.10197800000000001;-1.9746453071795864;-0.22764500000000004;0.33967400000000003;0.0;582938.0
