0.0018140311263846476;-0.10442039490027977;3.141592653589793;-0.2926829268292682;0.0
-0.0002743767716209477;-0.2995423461197919;3.1357389950532077;-0.5853658536585364;0.0
-0.006265223694016786;-0.4945779033938911;3.124031677980037;-0.8761932115859387;0.0
-0.01615678176189461;-0.6894305075933832;3.106507813748318;-1.1632643899401374;0.0
-0.029945391913762272;-0.8839858786318484;3.0832425259495153;-1.4446050227028966;0.0
-0.04762510948639924;-1.0781058635645573;3.0543504254954574;-1.718144240542756;0.0
-0.06918722675769039;-1.2716245311045928;3.0199875406846024;-1.9817015689256312;0.0
-0.09461971737978224;-1.4643473575014563;2.9803535093060898;-2.2329871278191202;0.0
-0.12390666452981136;-1.6560542678738743;2.9356937667497074;-2.469618406813188;0.0
-0.15702774988728885;-1.8465070790171236;2.8863013986134436;-2.68915593439754;0.0
-0.19395789146763132;-2.0354614923780976;2.832518279925493;-2.8891584682422478;0.0
-0.23466712131519327;-2.222683202629175;2.774735110560648;-3.067255893711798;0.0
-0.2791207853677768;-2.4079669702855186;2.713389992686412;-3.2212350698670105;0.0
-0.32728012477348717;-2.5911567790478123;2.648965291289072;-3.3491309391768316;0.0
-0.3791032603544434;-2.772164640073369;2.5819826725055353;-3.449313076317775;0.0
-0.4345465531559108;-2.950985406980837;2.51299641097918;-3.5205572629397244;0.0
-0.4935662612955275;-3.127705258444951;2.4425852657203855;-3.5620931174422124;0.0
-0.5561203664644265;-2.923733384790852;2.371343403371541;-3.138711440074287;1.0
-0.6145950341602435;-2.721911605255015;2.308569174570055;-2.7167125992209593;1.0
-0.6690332662653439;-2.5223198906635;2.254234922585636;-2.2977813466411265;1.0
-0.7194796640786139;-2.324868374170269;2.2082792956528134;-1.8827869860133082;1.0
-0.7659770315620192;-2.1293466527857943;2.170623555932547;-1.4719752931117098;1.0
-0.8085639646177352;-1.9354632344466196;2.1411840500703128;-1.06512719817357;1.0
-0.8472732293066676;-1.7428750663427726;2.1198815061068412;-0.6616854349546246;1.0
-0.8821307306335231;-1.5512084354723694;2.106647797407749;-0.2608544856715462;1.0
-0.9131548993429704;-1.360073078695903;2.101430707694318;0.1383196984963873;1.0
-0.9403563609168886;-1.1690714576567918;2.1041971016642456;0.5368839591479537;1.0
-0.9637377900700244;-0.9778050912587071;2.1149347808472045;0.9359205975596331;1.0
-0.9832938918951984;-0.785879738013727;2.133653192798397;1.3364934513763882;1.0
-0.999011486655473;-0.5929111558040211;2.1603830618259248;1.7395926468365177;1.0
-1.0108697097715533;-0.3985331657528752;2.195174914762655;2.146073151937097;1.0
-1.018840373086611;-0.2024098051983142;2.238096377801397;2.5565817370955592;1.0
-1.0228885691905771;-0.004253433587249361;2.289228012543308;2.971466187606882;1.0
-1.0229736378623222;0.19614933132352336;2.348657336295446;3.3906599228670773;1.0
-1.0190506512358517;0.3989021803538507;2.4164705347527873;3.813535190716842;1.0
-1.0110726076287746;0.6039532198444282;2.492741238567124;4.238719849857725;1.0
-0.998993543231886;0.811039261096458;2.5775156355642785;4.663878232197915;1.0
-0.9827727580099569;1.0196239758333843;2.670793200208237;5.085468143491419;1.0
-0.9623802784932892;1.228838581247944;2.7725025630780653;5.4985061716031085;1.0
