;0;1;2;3;4
0;-0.055279078;-0.293376344;3.141592654;-0.292682927;0
1;-0.061146605;-0.488498296;3.135738995;-0.585365854;0
2;-0.070916571;-0.683533853;3.124031678;-0.876193212;0
3;-0.084587248;-0.488151359;3.106507814;-0.578001999;1
4;-0.094350275;-0.292532832;3.094947774;-0.274441959;1
5;-0.100200931;-0.096770611;3.089458935;0.032590605;1
6;-0.102136344;0.099058804;3.090110747;0.341256003;1
7;-0.100155168;0.29488568;3.096935867;0.649736136;1
8;-0.094257454;0.490637066;3.109930589;0.956195215;1
9;-0.084444713;0.68622669;3.129054494;1.258739698;1
10;-0.070720179;0.881545572;3.154229288;1.555381115;1
11;-0.053089267;1.076454213;3.18533691;1.844005662;1
12;-0.031560183;1.270777344;3.222217023;2.122354808;1
13;-0.006144636;1.464302259;3.264664119;2.388021321;1
14;0.023141409;1.656781719;3.312424546;2.638464976;1
15;0.056277043;1.84794223;3.365193845;2.871051209;1
16;0.093235888;2.037498025;3.42261487;3.083114159;1
17;0.133985848;2.225170383;3.484277153;3.272042458;1
18;0.178489256;2.023664656;3.549718002;2.88856947;0
19;0.218962549;1.822407106;3.607489391;2.494792669;0
20;0.255410691;1.621764199;3.657385245;2.093833466;0
21;0.287845975;1.42193631;3.699261914;1.688079427;0
22;0.316284701;1.222980441;3.733023503;1.279273324;0
23;0.34074431;1.024837355;3.758608969;0.868622929;0
24;0.361241057;0.827359036;3.775981428;0.456915807;0
25;0.377788238;0.630334345;3.785119744;0.044630712;0
26;0.390394925;0.433512164;3.786012358;-0.367957413;0
27;0.399065168;0.236622356;3.77865321;-0.780678287;0
28;0.403797615;0.039395438;3.763039644;-1.193370431;0
29;0.404585524;-0.158417798;3.739172235;-1.605785002;0
30;0.401417168;-0.357025469;3.707056535;-2.017485495;0
31;0.394276659;-0.556571455;3.666706825;-2.427739942;0
32;0.38314523;-0.757109258;3.618152027;-2.835403639;0
33;0.368003045;-0.958572972;3.561443954;-3.238793161;0
34;0.348831585;-1.160746732;3.496668091;-3.635557136;0
35;0.32561665;-1.363235867;3.423956948;-4.022556374;0
36;0.298351933;-1.565445345;3.34350582;-4.39577552;0
37;0.267043026;-1.766573653;3.25559031;-4.750298943;0
38;0.231711553;-1.965632129;3.160584331;-5.080391381;0
39;0.192398911;-2.161499412;3.058976504;-5.37972254;0
40;0.149168922;-2.353016423;2.951382053;-5.641756698;0
41;0.102108594;-2.539117966;2.838546919;-5.860289028;0
42;0.051326235;-2.33126666;2.721341138;-5.474981138;1
43;0.004700901;-2.121427061;2.611841515;-5.067661014;1
44;-0.03772764;-1.911316452;2.510488295;-4.647130324;1
45;-0.075953969;-1.702256523;2.417545689;-4.220474443;1
46;-0.109999099;-1.495155708;2.3331362;-3.793003952;1
47;-0.139902214;-1.290550174;2.257276121;-3.368421017;1
48;-0.165713217;-1.08867271;2.1899077;-2.949086871;1
49;-0.187486671;-0.889527273;2.130925963;-2.53630526;1
50;-0.205277217;-0.692956437;2.080199858;-2.130576548;1
51;-0.219136345;-0.498696273;2.037588327;-1.731805725;1
52;-0.229110271;-0.306417683;2.002952212;-1.339463942;1
53;-0.235238625;-0.115755497;1.976162934;-0.952710448;1
54;-0.237553734;0.073672468;1.957108725;-0.570483838;1
55;-0.236080285;0.262254027;1.945699048;-0.191570976;1
56;-0.230835205;0.450376792;1.941867628;0.185339497;1
57;-0.221827669;0.638425998;1.945574418;0.561613604;1
58;-0.209059149;0.826784396;1.95680669;0.938634151;1
59;-0.192523461;1.01583281;1.975579373;1.317764966;1
60;-0.172206805;1.205950022;2.001934673;1.700313951;1
61;-0.148087804;1.397510644;2.035940952;2.087491477;1
62;-0.120137591;1.222185358;2.077690781;2.232292169;0
63;-0.095693884;1.047187452;2.122336625;2.361890618;0
64;-0.074750135;0.872380282;2.169574437;2.474897462;0
65;-0.057302529;0.697597599;2.219072386;2.569978707;0
66;-0.043350577;0.522648812;2.27047196;2.645879172;0
67;-0.032897601;0.347326259;2.323389544;2.701450615;0
68;-0.025951076;0.17141427;2.377418556;2.735684024;0
69;-0.022522791;-0.00530043;2.432132237;2.747744823;0
70;-0.022628799;-0.183017659;2.487087133;2.737008932;0
71;-0.026289152;-0.361912932;2.541827312;2.703096845;0
72;-0.033527411;-0.542127781;2.595889249;2.645902377;0
73;-0.044369967;-0.723762218;2.648807296;2.565612663;0
74;-0.058845211;-0.906870103;2.700119549;2.462716502;0
75;-0.076982613;-1.091457919;2.749373879;2.337999211;0
76;-0.098811772;-1.277487024;2.796133864;2.192523682;0
77;-0.124361512;-1.464879029;2.839984337;2.027599049;0
78;-0.153659093;-1.653523572;2.880536318;1.844739921;0
79;-0.186729564;-1.8432875;2.917431117;1.645620201;0
80;-0.223595314;-2.034024355;2.950343521;1.432025989;0
81;-0.264275801;-2.225583156;2.97898404;1.205811772;0
82;-0.308787464;-2.41781565;3.003100276;0.968863362;0
83;-0.357143777;-2.610581484;3.022477543;0.723069864;0
84;-0.409355407;-2.803751051;3.03693894;0.470305749;0
85;-0.465430428;-2.997206039;3.046345055;0.212422973;0
86;-0.525374549;-3.190837913;3.050593515;-0.048747875;0
87;-0.589191307;-3.384544739;3.049618557;-0.311389064;0
88;-0.656882202;-3.578226839;3.043390776;-0.573682002;0
89;-0.728446739;-3.381812237;3.031917136;-0.251654597;1
90;-0.796082983;-3.185295471;3.026884044;0.073529443;1
91;-0.859788893;-2.988730641;3.028354633;0.400089427;1
92;-0.919563506;-2.792164534;3.036356421;0.726271077;1
93;-0.975406796;-2.595649062;3.050881843;1.05029591;1
94;-1.027319777;-2.399253741;3.071887761;1.37031012;1
95;-1.075304852;-2.203077394;3.099293964;1.684336695;1
96;-1.1193664;-2.007258122;3.132980697;1.990234982;1
97;-1.159511563;-1.811980449;3.172785397;2.285672513;1
98;-1.195751172;-1.61747836;3.218498847;2.568114543;1
99;-1.228100739;-1.424032919;3.269861138;2.834836879;1
100;-1.256581397;-1.231963282;3.326557876;3.082966908;1
101;-1.281220663;-1.041610413;3.388217214;3.309555607;1
102;-1.302052871;-0.853313694;3.454408326;3.511679639;1
103;-1.319119145;-0.667381846;3.524641919;3.686567506;1
104;-1.332466782;-0.484060996;3.598373269;3.83173805;1
105;-1.342148002;-0.303503906;3.67500803;3.945134872;1
106;-1.34821808;-0.125745024;3.753910727;4.02523829;1
107;-1.35073298;0.04931441;3.834415493;4.071138504;1
108;-1.349746692;0.221908308;3.915838263;4.082559803;1
109;-1.345308526;0.392393984;3.997489459;4.059834553;1
110;-1.337460646;0.561228311;4.07868615;4.003834647;1
111;-1.32623608;0.72893524;4.158762843;3.915874683;1
112;-1.311657375;0.896069126;4.237080337;3.797603617;1
113;-1.293735993;1.063178371;4.313032409;3.650900088;1
114;-1.272472425;1.230773045;4.386050411;3.477782202;1
115;-1.247856964;1.399299005;4.455606055;3.280337117;1
116;-1.219870984;1.569119707;4.521212798;3.060670899;1
