;0;1;2;3;4
402;-0.442702313;-0.627212783;1.403433994;-4.394292349;1
403;-0.455246569;-0.429907242;1.315548147;-4.153701602;1
404;-0.463844713;-0.235331554;1.232474115;-3.942918333;1
405;-0.468551345;-0.042920097;1.153615748;-3.761377805;1
406;-0.469409746;0.147841769;1.078388192;-3.60853334;1
407;-0.466452911;0.337412938;1.006217525;-3.483890887;1
408;-0.459704652;0.526197173;0.936539708;-3.387031906;1
409;-0.449180709;0.714546716;0.868799069;-3.317629192;1
410;-0.434889775;0.902767247;0.802446486;-3.275457731;1
411;-0.41683443;1.091123002;0.736937331;-3.260401196;1
412;-0.39501197;1.279841195;0.671729307;-3.2724537;1
413;-0.369415146;1.469115039;0.606280233;-3.311715777;1
414;-0.340032845;1.659104754;0.540045918;-3.378382989;1
415;-0.30685075;1.849935948;0.472478258;-3.472725029;1
416;-0.269852031;1.657276468;0.403023757;-3.081598786;0
417;-0.236706501;1.462802889;0.341391781;-2.697953186;0
418;-0.207450444;1.267138858;0.287432718;-2.32296404;0
419;-0.182107667;1.070765257;0.240973437;-1.957141614;0
420;-0.160692361;0.874031304;0.201830605;-1.600404767;0
421;-0.143211735;0.677172542;0.169822509;-1.252174448;0
422;-0.129668284;0.480331574;0.14477902;-0.911472219;0
423;-0.120061653;0.283578773;0.126549576;-0.577014227;0
424;-0.114390078;0.086931434;0.115009291;-0.24729567;0
425;-0.112651449;-0.109629164;0.110063378;0.079335665;0
426;-0.114844032;0.083756985;0.111650091;-0.176694988;1
427;-0.113168892;0.277118739;0.108116192;-0.432174727;1
428;-0.107626518;0.470557059;0.099472697;-0.688913745;1
429;-0.098215376;0.664168086;0.085694422;-0.948697893;1
430;-0.084932015;0.858038298;0.066720464;-1.213272759;1
431;-0.067771249;1.052238802;0.042455009;-1.48432411;1
432;-0.046726473;0.856625727;0.012768527;-1.178690868;0
433;-0.029593958;0.661340312;-0.01080529;-0.882032779;0
434;-0.016367152;0.466366777;-0.028445946;-0.592766243;0
435;-0.007039816;0.271654338;-0.040301271;-0.309177723;0
436;-0.00160673;0.077129088;-0.046484825;-0.029472143;0
437;-6.41E-05;-0.117296483;-0.047074268;0.248189562;0
438;-0.002410078;-0.311715645;-0.042110477;0.525660517;0
439;-0.00864439;-0.50622051;-0.031597267;0.804782346;0
440;-0.018768801;-0.700895357;-0.01550162;1.087360807;0
441;-0.032786708;-0.895809482;0.006245596;1.375139573;0
442;-0.050702897;-1.091008922;0.033748388;1.669769216;0
443;-0.072523076;-0.896295043;0.067143772;1.387784853;1
444;-0.090448977;-0.702071047;0.094899469;1.116830765;1
445;-0.104490398;-0.508313925;0.117236085;0.855361403;1
446;-0.114656676;-0.314968011;0.134343313;0.601721812;1
447;-0.120956036;-0.121955689;0.146377749;0.354190269;1
448;-0.12339515;0.07081463;0.153461554;0.111008592;1
449;-0.121978858;0.263442607;0.155681726;-0.129596876;1
450;-0.116710005;0.456031505;0.153089789;-0.36940072;1
451;-0.107589375;0.648684568;0.145701774;-0.610167793;1
452;-0.094615684;0.841501729;0.133498418;-0.853644053;1
453;-0.077785649;1.034576127;0.116425537;-1.101546718;1
454;-0.057094127;1.227989961;0.094394603;-1.355551577;1
455;-0.032534328;1.421809162;0.067283571;-1.617275276;1
456;-0.004098144;1.225961516;0.034938066;-1.304402071;0
457;0.020421086;1.030414352;0.008850024;-1.000990629;0
458;0.041029373;0.835175255;-0.011169788;-0.70554158;0
459;0.057732878;0.640209837;-0.02528062;-0.416395545;0
460;0.070537075;0.445455122;-0.033608531;-0.131788531;0
461;0.079446177;0.250830314;-0.036244301;0.150104773;0
462;0.084462784;0.056245602;-0.033242206;0.431136657;0
